doc_id,prediction_index,pred_label,pred_start,pred_end,pred_text
article_32,17,assumption,3049,3053,NSA
article_32,18,testimony,3054,3275,"But officials say he is unlikely to announce specific entities he believes should hold the records in the future, in part because telephone companies have balked at the proposal to bring the data back under their control"
article_32,19,assumption,3276,3448,They&aposre worried about their exposure to lawsuits and the price tag if the U.S. government asks them to hold information about customers for longer than they already do
article_32,20,assumption,3451,3567,Some lawmakers are pushing for Obama to get specific in his recommendations about the future of the bulk collections
article_32,21,testimony,3570,3686,"""It would be useful to set a timeline for the restructuring of the metadata program,"" said Rep. Adam Schiff, D-Calif"
article_32,22,testimony,3687,3689,""""
article_32,23,testimony,3692,3768,"I would not make the reforms reliant in all cases on congressional action."""
article_32,24,assumption,3770,3856,Many privacy advocates support requiring Congress to codify any changes to Section 215
article_32,25,assumption,3857,3948,arguing that legislation is the only way to ensure they last beyond Obama&aposs presidency
article_32,26,testimony,3949,4121,And two phone executives said the cellular industry has told the government it would only accept changes to its role in the programs if they were legally required to do so
article_32,27,anecdote,4124,4170,The executives spoke on condition of anonymity
article_32,28,anecdote,4178,4259,they were not authorized to disclose the private discussions with the government
article_32,29,anecdote,4260,4376,The U.S. officials insisted on anonymity because they were not authorized to discuss the White House review by name
article_32,30,assumption,4379,4456,Section 215 has been one of the most controversial aspects of the Patriot Act
article_32,31,assumption,4457,4577,"which passed shortly after the Sept. 11, 2001, terrorist attacks and increased the government&aposs surveillance powers"
article_32,32,anecdote,4578,4616,Congress reauthorized the law in 2011
article_32,33,anecdote,4723,4774,"wide range of documents, including library records"
article_32,34,testimony,4775,5001,"It requires the government to show that there are ""reasonable grounds to believe"" that the records are relevant to an investigation intended to ""protect against international terrorism or clandestine intelligence activities."""
article_32,35,testimony,5003,5146,"Last month, a federal judge declared the program is probably unconstitutional and said there is little evidence it had thwarted any terror plot"
article_32,36,testimony,5147,5267,"The Justice Department has staunchly defended Section 215, saying it was narrowly written and has safeguarded liberties"
article_33,0,assumption,0,187,"Speaking at a memorial service held over the weekend in honor of Navy Yard shooting victims and their families, President Obama didn't miss another chance for a good crisis to go to waste"
article_33,1,anecdote,194,285,"President, I have now grieved with five American communities ripped apart by mass violence"
article_33,2,anecdote,286,296,Fort Hood
article_33,3,anecdote,297,304,Tucson
article_33,4,anecdote,305,312,Aurora
article_33,5,anecdote,313,324,Sandy Hook
article_33,6,anecdote,329,359,"now, the Washington Navy Yard"
article_33,7,assumption,364,429,these mass shootings occur against a backdrop of daily tragedies
article_33,8,assumption,430,433,as
article_33,9,assumption,433,566,an epidemic of gun violence tears apart communities across America -- from the streets of Chicago to neighborhoods not far from here
article_33,10,assumption,583,798,"yet, here in the United States, after the round-of-clock coverage on cable news, after the heartbreaking interviews with families, after all the speeches and all the punditry and all the commentary, nothing happens"
article_33,11,assumption,799,1040,"Alongside the anguish of these American families, alongside the accumulated outrage so many of us feel, sometimes I fear there’s a creeping resignation that these tragedies are just somehow the way it is, that this is somehow the new normal"
article_33,12,assumption,1049,1069,We can’t accept this
article_33,13,assumption,1070,1221,"As Americans bound in grief and love, we must insist here today there is nothing normal about innocent men and women being gunned down where they work"
article_33,14,assumption,1222,1303,There is nothing normal about our children being gunned down in their classrooms
article_33,15,assumption,1304,1383,There is nothing normal about children dying in our streets from stray bullets
article_33,16,assumption,1392,1454,No other advanced nation endures this kind of violence -- none
article_33,17,statistics,1455,1541,"Here in America, the murder rate is three times what it is in other developed nations"
article_33,18,statistics,1542,1619,The murder rate with guns is ten times what it is in other developed nations
article_33,19,assumption,1620,1661,And there is nothing inevitable about it
article_33,20,assumption,1662,1722,It comes about because of decisions we make or fail to make
article_33,21,assumption,1723,1765,And it falls upon us to make it different
article_33,22,assumption,1779,1867,But we Americans are not an inherently more violent people than folks in other countries
article_33,23,assumption,1868,1926,We're not inherently more prone to mental health problems
article_33,24,assumption,1927,2171,"The main difference that sets our nation apart, what makes us so susceptible to so many mass shootings, is that we don’t do enough -- we don’t take the basic, common-sense actions to keep guns out of the hands of criminals and dangerous people"
article_33,25,assumption,2172,2238,What's different in America is it's easy to get your hands on gun
article_33,26,assumption,2245,2267,a lot of us know this
article_33,27,assumption,2268,2300,"But the politics are difficult,"
article_33,28,assumption,2303,2328,we saw again this spring
article_33,29,assumption,2329,2454,And that’s sometimes where the resignation comes from -- the sense that our politics are frozen and that nothing will change
article_33,30,assumption,2463,2489,"Well, I cannot accept that"
article_33,31,assumption,2490,2759,"I do not accept that we cannot find a common-sense way to preserve our traditions, including our basic Second Amendment freedoms and the rights of law-abiding gun owners, while at the same time reducing the gun violence that unleashes so much mayhem on a regular basis"
article_33,32,assumption,2760,2791,And it may not happen tomorrow
article_33,33,assumption,2795,2823,it may not happen next week
